1,2,3,4,5,6,7,8,9,10,11,12
ENSG00000117054,ACADM,Mitochondria,HPA006198,http://images.proteinatlas.org/6198/17437_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000117054,ACADM,Mitochondria,HPA006198,http://images.proteinatlas.org/6198/17437_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000117054,ACADM,Mitochondria,HPA006198,http://images.proteinatlas.org/6198/17437_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000075239,ACAT1,Mitochondria,HPA007569,http://images.proteinatlas.org/7569/22263_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140740,UQCRC2,Mitochondria,HPA007998,http://images.proteinatlas.org/7998/21797_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000102967,DHODH,Mitochondria,HPA010123,http://images.proteinatlas.org/10123/37044_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000137500,CCDC90B,Mitochondria,HPA011130,http://images.proteinatlas.org/11130/29037_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000137500,CCDC90B,Mitochondria,HPA011130,http://images.proteinatlas.org/11130/29037_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000173726,TOMM20,Mitochondria,HPA011562,http://images.proteinatlas.org/11562/26984_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000083720,OXCT1,Mitochondria,HPA012047,http://images.proteinatlas.org/12047/28142_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000083720,OXCT1,Mitochondria,HPA012047,http://images.proteinatlas.org/12047/28142_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000083720,OXCT1,Mitochondria,HPA012047,http://images.proteinatlas.org/12047/28142_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000083720,OXCT1,Mitochondria,HPA012047,http://images.proteinatlas.org/12047/28142_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000083720,OXCT1,Mitochondria,HPA012047,http://images.proteinatlas.org/12047/28142_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000059573,ALDH18A1,Mitochondria,HPA012604,http://images.proteinatlas.org/12604/29085_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000084754,HADHA,Mitochondria,HPA015536,http://images.proteinatlas.org/15536/39088_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000127838,PNKD,Mitochondria,HPA017068,http://images.proteinatlas.org/17068/38827_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000127838,PNKD,Mitochondria,HPA017068,http://images.proteinatlas.org/17068/38827_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000127838,PNKD,Mitochondria,HPA017068,http://images.proteinatlas.org/17068/38827_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164284,GRPEL2,Mitochondria,HPA018173,http://images.proteinatlas.org/18173/42376_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164284,GRPEL2,Mitochondria,HPA018173,http://images.proteinatlas.org/18173/42376_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164284,GRPEL2,Mitochondria,HPA018173,http://images.proteinatlas.org/18173/42376_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018910,http://images.proteinatlas.org/18910/43689_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018921,http://images.proteinatlas.org/18921/43685_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105379,ETFB,Mitochondria,HPA018923,http://images.proteinatlas.org/18923/43694_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018990,http://images.proteinatlas.org/18990/43550_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000178952,TUFM,Mitochondria,HPA018991,http://images.proteinatlas.org/18991/43484_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000178952,TUFM,Mitochondria,HPA018991,http://images.proteinatlas.org/18991/43484_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000178952,TUFM,Mitochondria,HPA018991,http://images.proteinatlas.org/18991/43484_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000178952,TUFM,Mitochondria,HPA018991,http://images.proteinatlas.org/18991/43484_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000178952,TUFM,Mitochondria,HPA018991,http://images.proteinatlas.org/18991/43484_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018993,http://images.proteinatlas.org/18993/43558_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018993,http://images.proteinatlas.org/18993/43558_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018993,http://images.proteinatlas.org/18993/43558_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018996,http://images.proteinatlas.org/18996/43578_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018996,http://images.proteinatlas.org/18996/43578_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000140374,ETFA,Mitochondria,HPA018996,http://images.proteinatlas.org/18996/43578_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA019514,http://images.proteinatlas.org/19514/44169_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA019514,http://images.proteinatlas.org/19514/44169_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA019514,http://images.proteinatlas.org/19514/44169_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164466,SFXN1,Mitochondria,HPA019543,http://images.proteinatlas.org/19543/44010_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164466,SFXN1,Mitochondria,HPA019543,http://images.proteinatlas.org/19543/44010_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000164466,SFXN1,Mitochondria,HPA019543,http://images.proteinatlas.org/19543/44010_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019714,http://images.proteinatlas.org/19714/45347_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019716,http://images.proteinatlas.org/19716/45343_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000160194,NDUFV3,Mitochondria,HPA019791,http://images.proteinatlas.org/19791/47421_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000146701,MDH2,Mitochondria,HPA019848,http://images.proteinatlas.org/19848/45351_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000136280,CCM2,Mitochondria,HPA020273,http://images.proteinatlas.org/20273/46620_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_4_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
ENSG00000105953,OGDH,Mitochondria,HPA020347,http://images.proteinatlas.org/20347/45787_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,1,0,0
